Cx Lat,Cx Long,Store Name,# of Deliveries
37.869579,-122.164003,Kitava (Temescal),1
37.869601976,-122.27708403,Kitava (Albany),2
37.869674983,-122.266440019,Kitava (Albany),1
37.86970499,-122.292650063,Kitava (Albany),1
37.869761,-122.299276,Kitava (Albany),1
37.869793,-122.178734,Kitava (Temescal),3
37.869883985,-122.298010038,Kitava (Albany),1
37.869978,-122.293807,Kitava (Albany),1
37.870039972,-122.289734082,Kitava (Albany),1
37.870106,-122.16273,Kitava (Temescal),7
37.870192984,-122.287950078,Kitava (Albany),2
37.870242982,-122.269470077,Kitava (Albany),2
37.870276971,-122.289730059,Kitava (Albany),1
37.870322,-122.269479,Kitava (Albany),1
37.870519962,-122.285774052,Kitava (Albany),1
37.870537,-122.27397,Kitava (Albany),1
37.870549969,-122.28234007,Kitava (Albany),1
37.870549969,-122.28234007,Kitava (Temescal),1
37.870582994,-122.290590042,Kitava (Albany),1
37.870624499,-122.255160174,Kitava (Albany),2
37.8707,-122.29877,Kitava (Albany),3
37.870724,-122.27399,Kitava (Albany),1
37.870789985,-122.267320035,Kitava (Albany),1
37.870789985,-122.267320035,Kitava (Temescal),1
37.870845976,-122.294274056,Kitava (Albany),1
37.870867979,-122.268578075,Kitava (Albany),2
37.870876,-122.28128,Kitava (Albany),2
37.870906,-122.2548238,Kitava (Albany),2
37.870955989,-122.299286015,Kitava (Albany),1
37.871024972,-122.272652015,Kitava (Albany),1
37.871086,-122.289305,Kitava (Albany),7
37.871128,-122.25518,Kitava (Albany),3
37.871136,-122.26939,Kitava (Albany),1
37.871193,-122.288617,Kitava (Albany),10
37.871223,-122.286446,Kitava (Albany),2
37.871237,-122.294362,Kitava (Albany),3
37.871307987,-122.272717059,Kitava (Albany),1
37.871346,-122.30067,Kitava (Albany),2
37.871346,-122.28998,Kitava (Albany),1
37.871385,-122.293573,Kitava (Albany),1
37.87143996,-122.270490071,Kitava (Albany),8
37.871452,-122.28648,Kitava (Albany),1
37.871549,-122.292592,Kitava (Albany),1
37.871566988,-122.300964072,Kitava (Albany),1
37.87157998,-122.270890055,Kitava (Albany),1
37.871689992,-122.267480046,Kitava (Albany),1
37.87169,-122.28021,Kitava (Albany),1
37.871723,-122.28693,Kitava (Albany),1
37.87173999,-122.253488051,Kitava (Albany),1
37.8719181,-122.2856405,Kitava (Albany),1
37.871924979,-122.286950033,Kitava (Albany),3
37.871983,-122.27972,Kitava (Albany),3
37.872031,-122.289496,Kitava (Albany),1
37.872047,-122.296962,Kitava (Albany),4
37.872059969,-122.286530016,Kitava (Albany),1
37.872128,-122.27321,Kitava (Albany),1
37.87216,-122.081,Kitava (Temescal),1
37.8722,-122.281139,Kitava (Albany),1
37.872349983,-122.267740052,Kitava (Albany),4
37.872476,-122.293033,Kitava (Albany),1
37.872511,-122.295463,Kitava (Albany),13
37.872734,-122.28598,Kitava (Albany),1
37.872752985,-122.266790047,Kitava (Albany),1
37.872791,-122.294736,Kitava (Albany),1
37.872875989,-122.268230058,Kitava (Albany),8
37.872875989,-122.268230058,Kitava (Temescal),1
37.872902,-122.267235,Kitava (Albany),22
37.872982984,-122.265334027,Kitava (Albany),1
37.873312,-122.281051,Kitava (Albany),1
37.873457159,-122.266345394,Kitava (Albany),3
37.873465,-122.255049,Kitava (Albany),1
37.873554,-122.28731,Kitava (Albany),1
37.873634971,-122.293912042,Kitava (Albany),3
37.873634971,-122.256421046,Kitava (Albany),1
37.87366,-122.29932,Kitava (Albany),1
37.873691,-122.288656,Kitava (Albany),2
37.87371397,-122.266520066,Kitava (Albany),1
37.873732091,-122.254702406,Kitava (Albany),1
37.873778,-122.284996,Kitava (Albany),1
37.8739,-122.2939,Kitava (Albany),1
37.87401,-122.300606,Kitava (Albany),2
37.87401,-122.300606,Kitava (Temescal),1
37.87401597,-122.280020043,Kitava (Albany),1
37.874092,-122.294846,Kitava (Albany),1
37.87412,-122.29476,Kitava (Albany),5
37.874179,-122.297243,Kitava (Albany),4
37.874179,-122.279235,Kitava (Albany),1
37.87425,-122.27461,Kitava (Albany),2
37.874309,-122.167729,Kitava (Temescal),4
37.874332,-122.290054,Kitava (Albany),1
37.874345,-122.296442,Kitava (Albany),7
37.874346,-122.299096,Kitava (Albany),1
37.874349,-122.167705,Kitava (Temescal),4
37.874374,-122.29986,Kitava (Albany),1
37.874412979,-122.27877005,Kitava (Albany),2
37.87444,-122.13057,Kitava (Temescal),1
37.874465,-122.279518,Kitava (Albany),1
37.87455698,-122.265520021,Kitava (Albany),10
37.874694,-122.274482,Kitava (Albany),1
37.874708,-122.28469,Kitava (Albany),1
37.874804959,-122.254736032,Kitava (Albany),3
37.874825,-122.29498,Kitava (Albany),1
37.874863,-122.27452,Kitava (Albany),1
37.874953989,-122.274536015,Kitava (Albany),2
37.87496,-122.29317,Kitava (Albany),1
37.875059,-122.281985,Kitava (Albany),4
37.875159,-122.284563,Kitava (Albany),5
37.875167,-122.294889,Kitava (Albany),3
37.875209,-122.278549,Kitava (Albany),4
37.875239979,-122.278920002,Kitava (Albany),1
37.875272962,-122.155871065,Kitava (Temescal),3
37.875307999,-122.294968078,Kitava (Albany),2
37.875359966,-122.265520021,Kitava (Albany),1
37.875536,-122.289734,Kitava (Albany),3
37.875607,-122.30211,Kitava (Albany),1
37.875624,-122.289592,Kitava (Albany),1
37.875624,-122.258373,Kitava (Albany),1
37.875642,-122.27748,Kitava (Albany),2
37.87574,-122.301211,Kitava (Albany),2
37.87574,-122.273375,Kitava (Albany),2
37.875763,-122.287953,Kitava (Albany),1
37.8758347,-122.302452,Kitava (Albany),1
37.875852,-122.290576,Kitava (Albany),1
37.875876,-122.294762,Kitava (Albany),17
37.875957,-122.301946,Kitava (Albany),1
37.876035,-122.255641,Kitava (Albany),3
37.876063,-122.301084,Kitava (Albany),3
37.87608,-122.27422,Kitava (Albany),2
37.876095,-122.295828,Kitava (Albany),5
37.876125,-122.29487,Kitava (Albany),8
37.87613,-122.278823,Kitava (Albany),3
37.876183321,-122.258007908,Kitava (Albany),2
37.8761918,-122.2592613,Kitava (Albany),1
37.876225,-122.26869,Kitava (Albany),1
37.876254986,-122.267860081,Kitava (Albany),1
37.87627,-122.272636,Kitava (Albany),7
37.876292,-122.302553,Kitava (Albany),16
37.876304984,-122.29492005,Kitava (Albany),55
37.876304984,-122.29492005,Kitava (Temescal),2
37.876347,-122.299995,Kitava (Albany),2
37.87635,-122.265144,Kitava (Albany),1
37.876397,-122.297118,Kitava (Albany),1
37.876426983,-122.300900035,Kitava (Albany),1
37.876469,-122.285376,Kitava (Albany),2
37.876606,-122.3007,Kitava (Albany),2
37.876606,-122.26652,Kitava (Albany),2
37.876735,-122.291686,Kitava (Albany),1
37.876871,-122.292949,Kitava (Albany),1
37.87692,-122.27997,Kitava (Albany),4
37.876988,-122.265357,Kitava (Albany),9
37.877008,-122.299881,Kitava (Albany),1
37.877009986,-122.267200006,Kitava (Albany),3
37.877045,-122.26929,Kitava (Albany),7
37.877099966,-122.266660044,Kitava (Albany),1
37.877205,-122.279484,Kitava (Albany),1
37.877213,-122.26636,Kitava (Albany),2
37.877223976,-122.282390026,Kitava (Albany),1
37.877238,-122.28448,Kitava (Albany),4
37.877266,-122.282513,Kitava (Albany),1
37.877367,-122.271134,Kitava (Albany),2
37.87740997,-122.268800028,Kitava (Albany),3
37.877426315,-122.251885179,Kitava (Albany),1
37.877475978,-122.260376047,Kitava (Albany),1
37.877536,-122.293721,Kitava (Albany),7
37.877593995,-122.262955075,Kitava (Albany),1
37.877604975,-122.297776015,Kitava (Albany),2
37.87766,-122.288704,Kitava (Albany),4
37.877926,-122.126579,Kitava (Temescal),1
37.877968,-122.126558,Kitava (Temescal),12
37.878043978,-122.267990001,Kitava (Albany),1
37.878277,-122.29716,Kitava (Albany),1
37.878307,-122.29529,Kitava (Albany),1
37.878309,-122.279532,Kitava (Albany),1
37.878402974,-122.27637006,Kitava (Albany),1
37.878426,-122.286298,Kitava (Albany),4
37.878443,-122.263247,Kitava (Albany),1
37.878522,-122.285426,Kitava (Albany),2
37.87858,-122.11789,Kitava (Temescal),1
37.878613,-122.28348,Kitava (Temescal),1
37.878679996,-122.261260003,Kitava (Temescal),1
37.878788,-122.26066,Kitava (Albany),1
37.878815,-122.289406,Kitava (Albany),1
37.87884,-122.260445,Kitava (Albany),6
37.87886,-122.268814,Kitava (Albany),3
37.87886,-122.268814,Kitava (Temescal),1
37.87887,-122.267365,Kitava (Albany),2
37.878899979,-122.272880003,Kitava (Albany),2
37.878902,-122.266443,Kitava (Albany),1
37.87892,-122.160675,Kitava (Temescal),2
37.878956,-122.30252,Kitava (Albany),1
37.879024,-122.277425,Kitava (Albany),4
37.879024,-122.277425,Kitava (Temescal),1
37.879054961,-122.291016011,Kitava (Albany),1
37.879256965,-122.257307013,Kitava (Albany),1
37.87929,-122.28865,Kitava (Albany),1
37.879475,-122.290608,Kitava (Albany),1
37.87951,-122.29201,Kitava (Albany),1
37.879537,-122.268243,Kitava (Albany),11
37.879537,-122.268243,Kitava (Temescal),14
37.87955,-122.27069,Kitava (Albany),1
37.879582979,-122.298548073,Kitava (Albany),1
37.879612,-122.273094,Kitava (Albany),1
37.87963,-122.277949,Kitava (Albany),4
37.879631,-122.277956,Kitava (Albany),3
37.879639,-122.295342,Kitava (Albany),1
37.879655,-122.290577,Kitava (Albany),4
37.879715,-122.288047,Kitava (Albany),1
37.879758,-122.274041,Kitava (Albany),2
37.87982597,-122.298450004,Kitava (Albany),1
37.879837,-122.259437,Kitava (Albany),12
37.879845961,-122.287250021,Kitava (Albany),1
37.87991,-122.177305,Kitava (Temescal),2
37.879937994,-122.284755064,Kitava (Albany),1
37.879948,-122.29045,Kitava (Albany),1
37.880005,-122.284836,Kitava (Albany),2
37.880021,-122.286833,Kitava (Albany),1
37.880083,-122.291535,Kitava (Albany),1
37.8800874,-122.302702,Kitava (Albany),2
37.880173,-122.287766,Kitava (Albany),3
37.880223,-122.102153,Kitava (Temescal),1
37.880293,-122.264557,Kitava (Albany),4
37.880308,-122.263763,Kitava (Albany),2
37.880337,-122.27946,Kitava (Albany),3
37.88037,-122.266914,Kitava (Albany),21
37.88037,-122.266914,Kitava (Temescal),16
37.880374,-122.293163,Kitava (Albany),3
37.880405,-122.26052,Kitava (Albany),1
37.880423977,-122.281680079,Kitava (Albany),1
37.880489985,-122.271830002,Kitava (Albany),2
37.880544,-122.264602,Kitava (Albany),7
37.880549999,-122.180960029,Kitava (Temescal),3
37.880631974,-122.243968053,Kitava (Albany),1
37.88065,-122.27611,Kitava (Albany),1
37.880741986,-122.284099013,Kitava (Albany),3
37.880867,-122.26339,Kitava (Albany),3
37.88096,-122.29155,Kitava (Albany),1
37.880963,-122.291551,Kitava (Albany),1
37.881046,-122.29253,Kitava (Albany),1
37.881231,-122.295308,Kitava (Albany),3
37.881233,-122.294956,Kitava (Albany),6
37.881262,-122.289397,Kitava (Albany),1
37.881269963,-122.276110053,Kitava (Albany),2
37.881393,-122.28948,Kitava (Albany),1
37.88143,-122.28046,Kitava (Albany),1
37.88147,-122.26749,Kitava (Albany),1
37.881518,-122.268186,Kitava (Albany),1
37.881588,-122.271614,Kitava (Albany),1
37.88161,-122.29037,Kitava (Albany),2
37.881674,-122.165174,Kitava (Albany),2
37.881674,-122.165174,Kitava (Temescal),46
37.881675982,-122.268654015,Kitava (Albany),1
37.881783,-122.28366,Kitava (Albany),1
37.881786,-122.28401,Kitava (Albany),1
37.88187,-122.25159,Kitava (Albany),5
37.881872,-122.25159,Kitava (Albany),5
37.881891,-122.260916,Kitava (Albany),2
37.881916,-122.2977,Kitava (Albany),1
37.881963,-122.280954,Kitava (Albany),1
37.881996,-122.27438,Kitava (Albany),1
37.882072,-122.28601,Kitava (Albany),1
37.882107,-122.28758,Kitava (Albany),1
37.882162,-122.248441,Kitava (Albany),5
37.882176,-122.287468,Kitava (Albany),4
37.88228,-122.26944,Kitava (Albany),1
37.882338,-122.291699,Kitava (Albany),1
37.88234,-122.291695,Kitava (Albany),2
37.882361999,-122.267685067,Kitava (Albany),2
37.88238,-122.25007,Kitava (Albany),14
37.882484,-122.28057,Kitava (Albany),1
37.882572,-122.257884,Kitava (Albany),2
37.882698,-122.2893,Kitava (Albany),2
37.882784,-122.258031,Kitava (Albany),16
37.8828,-122.282264,Kitava (Albany),1
37.882816,-122.26231,Kitava (Albany),1
37.882816,-122.26231,Kitava (Temescal),1
37.882847,-122.27211,Kitava (Albany),1
37.882972998,-122.302530063,Kitava (Albany),3
37.882994,-122.27415,Kitava (Albany),2
37.883087,-122.29489,Kitava (Albany),1
37.883105977,-122.303240011,Kitava (Albany),1
37.883158,-122.263871,Kitava (Albany),2
37.883161,-122.257878,Kitava (Albany),1
37.883183,-122.292243,Kitava (Albany),1
37.883249,-122.262737,Kitava (Albany),2
37.883262,-122.256568,Kitava (Albany),2
37.883323,-122.293855,Kitava (Albany),5
37.883396,-122.275635,Kitava (Albany),2
37.883541,-122.279679,Kitava (Albany),2
37.8836,-122.28994,Kitava (Albany),1
37.883638,-122.294294,Kitava (Albany),6
37.88369799,-122.302810019,Kitava (Albany),2
37.88373,-122.272354,Kitava (Albany),2
37.883794,-122.286526,Kitava (Albany),1
37.883822965,-122.302414058,Kitava (Albany),14
37.883869987,-122.307810076,Kitava (Albany),1
37.883915,-122.29609,Kitava (Albany),2
37.883931,-122.289219,Kitava (Albany),1
37.884049988,-122.303060051,Kitava (Albany),1
37.88408,-122.25149,Kitava (Albany),2
37.884094,-122.24952,Kitava (Albany),1
37.884136,-122.290886,Kitava (Albany),4
37.884206,-122.247575,Kitava (Albany),2
37.884225,-122.30114,Kitava (Albany),1
37.884228,-122.29311,Kitava (Albany),1
37.884231959,-122.299259026,Kitava (Albany),2
37.884273995,-122.304380033,Kitava (Albany),1
37.884313,-122.270672,Kitava (Albany),1
37.884360645,-122.299290002,Kitava (Albany),1
37.88448,-122.30241,Kitava (Albany),4
37.884498965,-122.284250055,Kitava (Albany),2
37.884556,-122.17193,Kitava (Albany),1
37.884556,-122.17193,Kitava (Temescal),1
37.884579,-122.27071,Kitava (Albany),1
37.884595,-122.286604,Kitava (Albany),11
37.884638,-122.171909,Kitava (Temescal),1
37.884674,-122.26846,Kitava (Albany),1
37.884698999,-122.197767003,Kitava (Temescal),1
37.884712,-122.285126,Kitava (Albany),2
37.884742,-122.294632,Kitava (Albany),1
37.88482,-122.061916,Kitava (Temescal),1
37.884823,-122.25771,Kitava (Albany),1
37.884859,-122.290169,Kitava (Albany),7
37.884934,-122.295632,Kitava (Albany),1
37.884937,-122.280174,Kitava (Albany),1
37.884953,-122.29518,Kitava (Albany),1
37.884955988,-122.270780001,Kitava (Albany),1
37.885012,-122.283117,Kitava (Albany),1
37.885178,-122.279604,Kitava (Albany),34
37.885255,-122.290399,Kitava (Albany),2
37.88535,-122.30304,Kitava (Albany),1
37.885382962,-122.296997001,Kitava (Albany),1
37.885395,-122.29207,Kitava (Albany),2
37.885452,-122.19929,Kitava (Temescal),3
37.885468,-122.27971,Kitava (Albany),1
37.885486,-122.086707,Kitava (Temescal),1
37.885525,-122.28428,Kitava (Albany),5
37.885532,-122.287674,Kitava (Albany),1
37.885538992,-122.287299056,Kitava (Albany),1
37.885567,-122.3012,Kitava (Albany),1
37.88557,-122.288312,Kitava (Albany),2
37.885594,-122.301364,Kitava (Albany),2
37.885653991,-122.302505001,Kitava (Albany),1
37.885659,-122.307319,Kitava (Albany),1
37.88599,-122.27972,Kitava (Albany),1
37.886011,-122.251207,Kitava (Albany),1
37.88611,-122.28596,Kitava (Albany),2
37.886147,-122.282751,Kitava (Albany),1
37.88617,-122.2,Kitava (Temescal),1
37.886173,-122.289491,Kitava (Albany),1
37.886304,-122.176809,Kitava (Temescal),3
37.886336,-122.253189,Kitava (Albany),1
37.886433,-122.270667,Kitava (Albany),4
37.88652,-122.25229,Kitava (Albany),2
37.886732,-122.288766,Kitava (Albany),1
37.886773,-122.277603,Kitava (Albany),1
37.88683,-122.289451,Kitava (Albany),1
37.886833,-122.289439,Kitava (Albany),3
37.886843,-122.296146,Kitava (Albany),1
37.8869,-122.28776,Kitava (Albany),6
37.88691,-122.29582,Kitava (Albany),1
37.887103,-122.202915,Kitava (Temescal),2
37.88712,-122.28949,Kitava (Albany),1
37.887142,-122.28507,Kitava (Albany),1
37.887152,-122.271796,Kitava (Albany),3
37.887167,-122.270573,Kitava (Albany),15
37.887201,-122.275669,Kitava (Albany),1
37.887234,-122.28387,Kitava (Albany),2
37.887318,-122.27068,Kitava (Albany),4
37.88739,-122.26662,Kitava (Albany),2
37.88741,-122.287884,Kitava (Albany),1
37.8875,-122.29824,Kitava (Albany),1
37.887579,-122.283937,Kitava (Albany),1
37.887627,-122.27496,Kitava (Albany),1
37.887655,-122.296109,Kitava (Albany),1
37.88767,-122.30515,Kitava (Albany),1
37.887684,-122.304714,Kitava (Albany),10
37.887687986,-122.305960022,Kitava (Albany),1
37.887732,-122.286003,Kitava (Albany),1
37.88785,-122.271083,Kitava (Albany),2
37.887927,-122.30686,Kitava (Albany),1
37.88807699,-122.303460035,Kitava (Albany),1
37.888122965,-122.263660077,Kitava (Albany),1
37.888123,-122.25768,Kitava (Albany),4
37.888134,-122.29951,Kitava (Albany),1
37.888136,-122.306802,Kitava (Albany),1
37.888213992,-122.252560006,Kitava (Albany),3
37.888218,-122.273045,Kitava (Albany),9
37.888238,-122.201906,Kitava (Albany),2
37.888392,-122.250816,Kitava (Albany),1
37.88843,-122.29392,Kitava (Albany),2
37.888554,-122.303734,Kitava (Albany),1
37.888613,-122.304611,Kitava (Albany),1
37.88862,-122.2792,Kitava (Albany),4
37.888656976,-122.305756006,Kitava (Albany),27
37.888668,-122.29764,Kitava (Albany),1
37.888742,-122.291432,Kitava (Albany),1
37.888767,-122.29643,Kitava (Albany),2
37.88877,-122.30099,Kitava (Albany),2
37.88888,-122.29764,Kitava (Albany),1
37.888889,-122.278291,Kitava (Albany),1
37.88892,-122.306890078,Kitava (Albany),1
37.889065,-122.2923,Kitava (Albany),1
37.88913,-122.283988,Kitava (Albany),1
37.889149,-122.305682,Kitava (Albany),1
37.889229,-122.265449,Kitava (Albany),1
37.889247984,-122.119644061,Kitava (Temescal),1
37.889248,-122.262726,Kitava (Albany),1
37.889267,-122.203316,Kitava (Albany),1
37.889315,-122.254492,Kitava (Albany),4
37.889316,-122.125138,Kitava (Temescal),2
37.889343,-122.30297,Kitava (Albany),1
37.889377,-122.30302,Kitava (Albany),1
37.889385,-122.303,Kitava (Albany),1
37.889408,-122.30435,Kitava (Albany),5
37.889409,-122.205294,Kitava (Albany),4
37.889423,-122.304436,Kitava (Albany),1
37.889442,-122.28365,Kitava (Albany),1
37.8894764,-122.2882689,Kitava (Albany),1
37.889481,-122.124696,Kitava (Temescal),9
37.889484,-122.289537,Kitava (Albany),1
37.889502,-122.273187,Kitava (Albany),1
37.889557,-122.281104,Kitava (Albany),4
37.889559,-122.281115,Kitava (Albany),10
37.889559,-122.255681,Kitava (Albany),1
37.889708,-122.255065,Kitava (Albany),8
37.889715,-122.15668,Kitava (Albany),2
37.889715,-122.15668,Kitava (Temescal),2
37.889879,-122.124457,Kitava (Temescal),2
37.889882,-122.304193,Kitava (Albany),1
37.88989,-122.29351,Kitava (Albany),1
37.889923096,-122.307208425,Kitava (Albany),1
37.889948,-122.261834,Kitava (Albany),11
37.889983,-122.268053,Kitava (Albany),4
37.890015,-122.26231,Kitava (Albany),1
37.890038,-122.261894,Kitava (Albany),4
37.890113,-122.27813,Kitava (Albany),8
37.890137,-122.300354,Kitava (Albany),2
37.890144,-122.26888,Kitava (Albany),1
37.890176,-122.070913,Kitava (Temescal),1
37.89034,-122.295624,Kitava (Albany),1
37.890351,-122.203581,Kitava (Albany),1
37.890395969,-122.299270006,Kitava (Albany),1
37.890403974,-122.294550072,Kitava (Albany),3
37.890425,-122.040725,Kitava (Temescal),2
37.890446,-122.25532,Kitava (Albany),3
37.890494959,-122.301930003,Kitava (Albany),2
37.890506987,-122.29206006,Kitava (Albany),3
37.890549,-122.270027,Kitava (Albany),2
37.890573,-122.284558,Kitava (Albany),2
37.890606,-122.25311,Kitava (Albany),1
37.89062,-122.29728,Kitava (Albany),1
37.890631,-122.178196,Kitava (Temescal),1
37.890658,-122.253791,Kitava (Albany),8
37.890696963,-122.297110073,Kitava (Albany),1
37.890743,-122.28037,Kitava (Albany),1
37.890749,-122.202397,Kitava (Albany),1
37.890767,-122.263025,Kitava (Albany),8
37.89078,-122.12186,Kitava (Temescal),8
37.890854,-122.28282,Kitava (Albany),2
37.890872,-122.290826,Kitava (Albany),6
37.890889999,-122.259186069,Kitava (Albany),1
37.890914977,-122.131030038,Kitava (Temescal),1
37.890922981,-122.131030038,Kitava (Temescal),7
37.890965,-122.260958,Kitava (Albany),2
37.890997,-122.288146,Kitava (Albany),2
37.891004,-122.288149,Kitava (Albany),4
37.891004998,-122.281068033,Kitava (Albany),4
37.891005,-122.288138,Kitava (Albany),1
37.891005962,-122.281070044,Kitava (Albany),1
37.891006,-122.28107,Kitava (Albany),3
37.891023983,-122.276687063,Kitava (Temescal),1
37.891041435,-122.280862986,Kitava (Albany),4
37.89107,-122.28153,Kitava (Albany),4
37.89107,-122.28153,Kitava (Temescal),1
37.891117,-122.27432,Kitava (Albany),1
37.891163,-122.280845,Kitava (Albany),3
37.891179,-122.280878,Kitava (Temescal),1
37.891219994,-122.284096079,Kitava (Albany),3
37.89122,-122.284096,Kitava (Albany),1
37.891253,-122.284107,Kitava (Albany),1
37.891254,-122.2841,Kitava (Albany),2
37.891298,-122.296364,Kitava (Albany),9
37.89131999,-122.281680079,Kitava (Albany),1
37.891335,-122.29274,Kitava (Albany),1
37.8914,-122.255429,Kitava (Albany),4
37.89142,-122.284208,Kitava (Albany),1
37.891457998,-122.280863011,Kitava (Albany),1
37.891522,-122.2789,Kitava (Albany),1
37.891545,-122.257363,Kitava (Albany),1
37.891615,-122.280107,Kitava (Albany),5
37.891629995,-122.283160072,Kitava (Albany),2
37.89164,-122.29469,Kitava (Albany),2
37.891647,-122.302605,Kitava (Albany),6
37.891669,-122.280024,Kitava (Albany),3
37.891692985,-122.300290084,Kitava (Albany),2
37.891693,-122.30236,Kitava (Albany),3
37.891704,-122.277779,Kitava (Albany),1
37.891758,-122.3065,Kitava (Albany),1
37.891777977,-122.288107071,Kitava (Albany),1
37.89178,-122.29417,Kitava (Albany),1
37.891794,-122.288575,Kitava (Albany),3
37.891895,-122.27639,Kitava (Temescal),1
37.89196,-122.26982,Kitava (Albany),1
37.891964,-122.30642,Kitava (Albany),1
37.892029,-122.183009,Kitava (Temescal),8
37.892032,-122.26756,Kitava (Albany),1
37.89206,-122.192317,Kitava (Temescal),1
37.892091,-122.266815,Kitava (Albany),1
37.892096993,-122.284598071,Kitava (Albany),1
37.892124,-122.26687,Kitava (Albany),2
37.892139992,-122.300200062,Kitava (Albany),1
37.892147,-122.21062,Kitava (Albany),1
37.89216,-122.30118,Kitava (Albany),2
37.892288,-122.283498,Kitava (Albany),6
37.892308,-122.300717,Kitava (Albany),4
37.892325986,-122.294456027,Kitava (Albany),1
37.892326,-122.15103,Kitava (Temescal),1
37.892326,-122.09402,Kitava (Temescal),1
37.892376,-122.29491,Kitava (Albany),1
37.8924,-122.29483,Kitava (Albany),1
37.892426,-122.276146,Kitava (Albany),1
37.892433,-122.276138,Kitava (Albany),1
37.892435,-122.300491,Kitava (Albany),5
37.892451,-122.288552,Kitava (Albany),6
37.89246,-122.29075,Kitava (Albany),2
37.8925329,-122.2882521,Kitava (Albany),1
37.892557,-122.071238,Kitava (Temescal),2
37.892574,-122.270662,Kitava (Albany),7
37.892616,-122.27057,Kitava (Albany),1
37.892639972,-122.300080033,Kitava (Albany),1
37.892642,-122.292036,Kitava (Albany),1
37.892647,-122.282859,Kitava (Albany),1
37.892662,-122.07549,Kitava (Temescal),1
37.892679,-122.267302,Kitava (Albany),2
37.89273,-122.30379,Kitava (Albany),3
37.892789,-122.278133,Kitava (Albany),1
37.89279,-122.174385,Kitava (Temescal),1
37.892822,-122.269702,Kitava (Albany),6
37.892828,-122.296226,Kitava (Albany),1
37.89292,-122.303781,Kitava (Albany),1
37.893005,-122.293724,Kitava (Albany),2
37.893085,-122.28813,Kitava (Albany),1
37.893097,-122.29824,Kitava (Albany),1
37.893161997,-122.272932054,Kitava (Albany),3
37.893161997,-122.272932054,Kitava (Temescal),1
37.893173,-122.291106,Kitava (Albany),1
37.893177,-122.27157,Kitava (Albany),1
37.893238,-122.301674,Kitava (Albany),1
37.893273,-122.297309,Kitava (Albany),12
37.893484,-122.276409,Kitava (Albany),1
37.893501,-122.299439,Kitava (Albany),7
37.893502,-122.276784,Kitava (Albany),1
37.89353,-122.26954,Kitava (Albany),1
37.89355,-122.28666,Kitava (Albany),1
37.893577,-122.105921,Kitava (Temescal),1
37.893593,-122.28723,Kitava (Albany),1
37.893663,-122.255374,Kitava (Albany),12
37.893686,-122.109067,Kitava (Temescal),2
37.893895,-122.261206,Kitava (Albany),7
37.89398,-122.282474,Kitava (Albany),3
37.894067,-122.291656,Kitava (Albany),1
37.894067,-122.190845,Kitava (Albany),3
37.894083,-122.283784,Kitava (Albany),3
37.894108,-122.292629,Kitava (Albany),1
37.894146,-122.269745,Kitava (Albany),3
37.894157,-122.1109,Kitava (Temescal),2
37.894181,-122.257642,Kitava (Albany),1
37.894185,-122.257635,Kitava (Albany),19
37.894196,-122.257614,Kitava (Albany),4
37.894203,-122.25756,Kitava (Albany),5
37.894226,-122.28485,Kitava (Albany),2
37.894262,-122.286238,Kitava (Albany),1
37.894324,-122.277456,Kitava (Albany),1
37.894512,-122.298584,Kitava (Albany),1
37.89455,-122.2885,Kitava (Albany),1
37.894584993,-122.271255003,Kitava (Albany),5
37.894622,-122.297725,Kitava (Albany),1
37.894656,-122.289776,Kitava (Albany),1
37.894847975,-122.303010011,Kitava (Albany),3
37.89487,-122.29879,Kitava (Albany),1
37.894897,-122.142876,Kitava (Temescal),2
37.894973997,-122.282360019,Kitava (Albany),3
37.895042,-122.270764,Kitava (Albany),10
37.895050985,-122.289339043,Kitava (Albany),1
37.895174,-122.30311,Kitava (Albany),5
37.895244984,-122.306730067,Kitava (Albany),5
37.895258,-122.275808,Kitava (Albany),1
37.895344,-122.26658,Kitava (Albany),1
37.895397,-122.27681,Kitava (Albany),2
37.895484,-122.26952,Kitava (Albany),1
37.89549,-122.28415,Kitava (Albany),4
37.895506,-122.295329,Kitava (Albany),1
37.895667,-122.194049,Kitava (Albany),4
37.895709,-122.301016,Kitava (Albany),2
37.895737,-122.275635,Kitava (Albany),1
37.895754,-122.28464,Kitava (Albany),5
37.895777989,-122.307959022,Kitava (Albany),1
37.895835,-122.29747,Kitava (Albany),1
37.895862,-122.271035,Kitava (Albany),1
37.895889594,-122.292592647,Kitava (Albany),1
37.895938,-122.272457,Kitava (Albany),1
37.89595,-122.281114,Kitava (Albany),1
37.89603,-122.295446,Kitava (Albany),1
37.896151,-122.287986,Kitava (Albany),2
37.89625,-122.27893,Kitava (Albany),1
37.89625,-122.26725,Kitava (Albany),1
37.896291,-122.274908,Kitava (Albany),4
37.896294,-122.3001,Kitava (Albany),1
37.896319,-122.28227,Kitava (Albany),1
37.896342971,-122.299641073,Kitava (Albany),1
37.896374,-122.29362,Kitava (Albany),1
37.8964,-122.2784,Kitava (Albany),2
37.896451,-122.299231,Kitava (Albany),23
37.896453,-122.052364,Kitava (Temescal),1
37.896457971,-122.263297057,Kitava (Albany),10
37.896457971,-122.263297057,Kitava (Temescal),1
37.896556,-122.260235,Kitava (Albany),1
37.8966,-122.115326,Kitava (Temescal),1
37.896614964,-122.261362011,Kitava (Albany),3
